,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Sentiment,SentimentClass,Bot_or_NoBot
228,9.90E+17,28-04-18 3:17,sp_wallpaper,515,Web,FALSE,192,5,0,33132,FALSE,"[{'indices': [67, 75], 'text': 'iphone8'}, {'indices': [76, 86], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Gradation yellow #iphone8 #wallpaper,0,Neutral,1
229,9.90E+17,28-04-18 3:16,iPhone_wp_sc_en,4116,,FALSE,266,8,0,30617,FALSE,"[{'indices': [41, 49], 'text': 'iphone8'}, {'indices': [50, 60], 'text': 'wallpaper'}]",Gradation yellow #iphone8 #wallpaper,0,Neutral,0
230,9.90E+17,28-04-18 3:11,truemadlove,6429,49th Parallel North,FALSE,189,4,4823,37342,TRUE,"[{'indices': [34, 47], 'text': 'happyasaclam'}, {'indices': [48, 55], 'text': 'rogers'}]",Wil got his iphone8 in red today. #happyasaclam #rogers,0,Neutral,1
231,9.90E+17,28-04-18 3:05,TechGuyBert,82,"Toronto, ON",FALSE,266,7,4763,6396,FALSE,"[{'indices': [76, 87], 'text': 'AppleWatch'}, {'indices': [88, 96], 'text': 'iPhoneX'}, {'indices': [97, 115], 'text': 'AppleWatchSeries3'}, {'indices': [116, 123], 'text': 'iPhone'}, {'indices': [124, 132], 'text': 'iPhone8'}]",RT @TechInRL: Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX #AppleWatchSeries3 #iPhone #iPhone8 #techn…,0.170454545,Positive,0
232,9.90E+17,28-04-18 2:36,Tech1Tv2,3895,USA,FALSE,187,4,56,37807,FALSE,"[{'indices': [69, 76], 'text': 'MotoG6'}, {'indices': [77, 85], 'text': 'iPhone8'}]",Moto G6 Vs iPhone 8 Camera Test - Night Time #MotoG6 #iPhone8,0,Neutral,1
233,9.90E+17,28-04-18 2:35,LifeHacksIRL,5922,,FALSE,266,6,29,4802,FALSE,"[{'indices': [0, 3], 'text': 'RT'}, {'indices': [77, 88], 'text': 'AppleWatch'}, {'indices': [89, 97], 'text': 'iPhoneX'}]",#RT @TechInRL: Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX…,0.170454545,Positive,0
234,9.90E+17,28-04-18 2:24,Kakelstore,3940,,FALSE,187,4,12415,5204,FALSE,"[{'indices': [40, 47], 'text': 'floral'}, {'indices': [48, 56], 'text': 'flowers'}, {'indices': [57, 64], 'text': 'flower'}, {'indices': [65, 73], 'text': 'blossom'}, {'indices': [74, 78], 'text': 'art'}, {'indices': [79, 86], 'text': 'spring'}, {'indices': [87, 94], 'text': 'summer'}, {'indices': [95, 102], 'text': 'iPhone'}, {'indices': [103, 111], 'text': 'iPhoneX'}]",My NEW 'Floret' design at @Casetify !!! #floral #flowers #flower #blossom #art #spring #summer #iPhone #iPhoneX…,0.266335227,Positive,1
235,9.90E+17,28-04-18 2:00,TechInRL,1351,Canada,FALSE,266,6,4,1865,FALSE,"[{'indices': [62, 73], 'text': 'AppleWatch'}, {'indices': [74, 82], 'text': 'iPhoneX'}, {'indices': [83, 101], 'text': 'AppleWatchSeries3'}, {'indices': [102, 109], 'text': 'iPhone'}, {'indices': [110, 118], 'text': 'iPhone8'}, {'indices': [119, 130], 'text': 'technology'}]",Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX #AppleWatchSeries3 #iPhone #iPhone8 #technology,0.170454545,Positive,0
236,9.90E+17,28-04-18 1:55,MrEZ4Lifee,268,United States,FALSE,183,4,48,2232,FALSE,"[{'indices': [80, 88], 'text': 'iphone8'}]","Finally upgraded after 3 years with the 6, I hope this was worth the investment #iphone8…",0.15,Positive,1
237,9.90E+17,28-04-18 1:40,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,256,5,208,278,FALSE,[],"Not your traditional American Flag design, but none the less still pretty epic... Be sure to signup at…",0.113888889,Positive,0
238,9.90E+17,28-04-18 1:33,Texacanno,3363,Toronto ,FALSE,181,4,6778,15060,TRUE,[],"I am (Team ): My iPhones (from iPhone 4 to 8) I got the iPhone 4 (June 2011), iPhone 5S (April 2015), and iPhone 8…",0.5,Positive,1
239,9.90E+17,28-04-18 1:16,jackhp39,5,"Hawthorn Woods, IL",FALSE,242,5,7,152,FALSE,"[{'indices': [50, 58], 'text': 'iPhone8'}, {'indices': [59, 64], 'text': 'iOS6'}, {'indices': [65, 79], 'text': 'ScottForstall'}, {'indices': [80, 90], 'text': 'SteveJobs'}, {'indices': [91, 98], 'text': 'legacy'}]",RT @tjc1235: Retweet if you wish this were real!! #iPhone8 #iOS6 #ScottForstall #SteveJobs #legacy,0.3125,Positive,0
240,9.90E+17,28-04-18 0:44,ioanna_238,151,"England, United Kingdom",FALSE,242,5,492,188,FALSE,"[{'indices': [57, 64], 'text': 'buynow'}, {'indices': [65, 74], 'text': 'discount'}, {'indices': [75, 88], 'text': 'discountcode'}, {'indices': [89, 95], 'text': 'sales'}, {'indices': [96, 103], 'text': 'iphone'}, {'indices': [104, 112], 'text': 'iphonex'}]",Code: T20 gives you 20% off on 😍 #buynow #discount #discountcode #sales #iphone #iphonex…,0,Neutral,0
241,9.90E+17,28-04-18 0:42,ioanna_238,151,"England, United Kingdom",FALSE,234,5,492,188,FALSE,"[{'indices': [104, 115], 'text': 'headphones'}, {'indices': [116, 126], 'text': 'earphones'}, {'indices': [127, 134], 'text': 'iphone'}]",RT @ioanna_238: Code: IOANNA gives you 20% off at 😍(offer valid until 11/05/18) #headphones #earphones #iphone #iph…,0,Neutral,0
242,9.90E+17,28-04-18 0:05,creativegene1,65,,FALSE,179,3,252,3771,FALSE,"[{'indices': [2, 7], 'text': 'love'}, {'indices': [55, 66], 'text': 'electronic'}, {'indices': [67, 74], 'text': 'iphone'}, {'indices': [75, 86], 'text': 'iphone8red'}, {'indices': [87, 95], 'text': 'iphone8'}]",I #love unboxing new stuff... It's an awesome feeling #electronic #iphone #iphone8red #iphone8…,0.545454545,Positive,1
243,9.90E+17,28-04-18 0:03,iPhone8andx,1903,United States,FALSE,234,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 14,0.8,Positive,0
244,9.90E+17,28-04-18 0:00,eversobling,709,,FALSE,232,5,0,6024,FALSE,"[{'indices': [37, 45], 'text': 'iPhone8'}, {'indices': [46, 54], 'text': 'iPhoneX'}, {'indices': [55, 66], 'text': 'BlingBling'}]",Classic Crystal New iPad Case - Pink #iPhone8 #iPhoneX #BlingBling Click here -&gt;,0.067676768,Positive,0
245,9.90E+17,27-04-18 23:51,up2datetrending,51,India,FALSE,227,5,32,69,TRUE,"[{'indices': [102, 110], 'text': 'iPhone8'}]",Apples (PRODUCT) RED Editions of iPhone 8 and iPhone 8 Plus are finally available for sale in India. #iPhone8…,0.2,Positive,0
246,9.90E+17,27-04-18 23:48,benstory12,284,"Leeds, England",FALSE,175,3,657,1325,TRUE,[],So my phones on 5% but I want to listen to music before I sleep. But the fucking charger and my headphones fit the…,-0.1,Negative,1
247,9.90E+17,27-04-18 23:34,accmobility,782,,FALSE,165,3,10,22979,FALSE,"[{'indices': [16, 29], 'text': 'AWesleyChung'}, {'indices': [30, 39], 'text': 'Restless'}, {'indices': [40, 51], 'text': 'musicvideo'}, {'indices': [52, 57], 'text': 'film'}, {'indices': [58, 63], 'text': '16mm'}, {'indices': [64, 68], 'text': 'car'}, {'indices': [69, 74], 'text': 'bike'}, {'indices': [75, 83], 'text': 'iphone8'}, {'indices': [84, 94], 'text': 'clarendon'}]",RT @malrumbles: #AWesleyChung #Restless #musicvideo #film #16mm #car #bike #iphone8 #clarendon @ Maxwell Park,0,Neutral,1
248,9.90E+17,27-04-18 23:31,Roc091,73,People's Republic of China,FALSE,219,5,1540,82,TRUE,"[{'indices': [57, 77], 'text': 'promotionalproducts'}, {'indices': [78, 84], 'text': 'promo'}, {'indices': [85, 102], 'text': 'wirelesschargers'}]",Elephant Wireless Charger Contact: roc@everacepromo.com #promotionalproducts #promo #wirelesschargers…,0,Neutral,0
249,9.90E+17,27-04-18 23:30,Faireybomb40,229,"Brussels, Belgium",FALSE,160,3,3213,991,FALSE,"[{'indices': [80, 87], 'text': 'gotcha'}, {'indices': [92, 100], 'text': 'iphone8'}]",It’s been a good day even though I had to spend most of it at work. 😊 Got a new #gotcha and #iphone8 and playing Po…,0.445454545,Positive,1
250,9.90E+17,27-04-18 23:30,NewApps4me,12519,Global,FALSE,197,5,10440,74517,TRUE,"[{'indices': [53, 61], 'text': 'iphone8'}]",Five Useful Mac Apps Worth Checking Out - April 2018 #iphone8,0.3,Positive,0
251,9.90E+17,27-04-18 23:15,UlakCases,26123,17959 East Ajax Circle,FALSE,153,3,154,2156,FALSE,"[{'indices': [5, 13], 'text': 'iPhone8'}, {'indices': [97, 105], 'text': 'iPhone7'}]","This #iPhone8 wallet case helps you keep everything you need in one, convenient place! Shop this #iPhone7 case for…",0,Neutral,1
252,9.90E+17,27-04-18 23:14,Texacanno,3363,Toronto ,FALSE,147,3,6778,15060,TRUE,[],"On (04/15/18), My mom got me the NEW! iPhone 8 (Silver) 64GB with the tempered glass installed and I got the Caseco…",0.170454545,Positive,1
253,9.90E+17,27-04-18 23:00,Mscv50,19932,"Amsterdam, The Netherlands",FALSE,197,5,51993,29035,FALSE,[],RT @tech__giveaways: Just saw this on Amazon: NuAns ROLLDOCK Lightning Mobile Battery Dock 3000... for $49.99 via @…,0,Neutral,0
254,9.90E+17,27-04-18 22:57,iammudan,1426,ℋeavenlyℂourtℂelestialℳansion,FALSE,194,5,1140,8764,TRUE,"[{'indices': [66, 74], 'text': 'iPhone8'}, {'indices': [76, 88], 'text': 'iPhone8Plus'}, {'indices': [93, 101], 'text': 'iPhoneX'}]","RT @gizbot: Belkin has unveiled its new wireless charging pad for #iPhone8, #iPhone8Plus and #iPhoneX. @belkin",0.136363636,Positive,0
255,9.90E+17,27-04-18 22:35,B2Bzazzled,1464,Worldwide,FALSE,138,2,8,13633,FALSE,[],Use an iPhone 8 Case for business professionals with a monogram emblem that can be personal…,0,Neutral,1
256,9.90E+17,27-04-18 22:30,malrumbles,326,"Glasgow, Scotland",FALSE,138,2,348,3052,FALSE,"[{'indices': [0, 13], 'text': 'AWesleyChung'}, {'indices': [14, 23], 'text': 'Restless'}, {'indices': [24, 35], 'text': 'musicvideo'}, {'indices': [36, 41], 'text': 'film'}, {'indices': [42, 47], 'text': '16mm'}, {'indices': [48, 52], 'text': 'car'}, {'indices': [53, 58], 'text': 'bike'}, {'indices': [59, 67], 'text': 'iphone8'}, {'indices': [68, 78], 'text': 'clarendon'}]",#AWesleyChung #Restless #musicvideo #film #16mm #car #bike #iphone8 #clarendon @ Maxwell Park,0,Neutral,1
257,9.90E+17,27-04-18 22:30,iPhone8andx,1903,United States,FALSE,190,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 11,0.8,Positive,0
258,9.90E+17,27-04-18 22:30,NewApps4me,12519,Global,FALSE,187,5,10440,74517,TRUE,"[{'indices': [62, 70], 'text': 'iphone8'}]",Apple working on wireless AR/VR headset with dual 8K displays #iphone8,0,Neutral,0
259,9.90E+17,27-04-18 22:17,jfern415,8,"San Francisco, CA",FALSE,132,2,43,87,FALSE,"[{'indices': [11, 15], 'text': 'red'}, {'indices': [16, 24], 'text': 'iphone8'}, {'indices': [41, 50], 'text': 'iphonese'}]",I want the #red #iphone8 but just got an #iphonese not long ago :(((,-0.241666667,Negative,1
260,9.90E+17,27-04-18 22:17,sp_wallpaper,515,Web,FALSE,181,5,0,33132,FALSE,"[{'indices': [63, 71], 'text': 'iphone8'}, {'indices': [72, 82], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Cloudy Green #iphone8 #wallpaper,-0.2,Negative,0
261,9.90E+17,27-04-18 22:15,iPhone_wp_sc_en,4116,,FALSE,167,5,0,30617,FALSE,"[{'indices': [37, 45], 'text': 'iphone8'}, {'indices': [46, 56], 'text': 'wallpaper'}]",Cloudy Green #iphone8 #wallpaper,-0.2,Negative,0
262,9.90E+17,27-04-18 21:30,iPhone8andx,1903,United States,FALSE,165,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 9,0.8,Positive,0
263,9.90E+17,27-04-18 21:12,See_Murray,160,"Philadelphia, PA",FALSE,130,2,1014,891,TRUE,"[{'indices': [78, 94], 'text': 'clearwaterbeach'}, {'indices': [95, 103], 'text': 'florida'}, {'indices': [104, 110], 'text': 'vscox'}]",And I’m staying in Florida until Sunday now. Should I go to Disney? 🤔 . . . . #clearwaterbeach #florida #vscox…,0,Neutral,1
264,9.90E+17,27-04-18 21:05,Hendy11Dh68,4504,"Winnipeg, Manitoba",FALSE,119,2,7109,12198,FALSE,[],iphone8_PRODUCT-REDtm-special_edition_15_rev0_video_CA-EN_rogers_TBD_AMX... via @YouTube,0,Neutral,1
265,9.90E+17,27-04-18 21:02,cacostello,26,"Easton, PA",FALSE,118,2,45,370,FALSE,"[{'indices': [0, 8], 'text': 'Hallway'}, {'indices': [20, 40], 'text': 'EllisIslandHospital'}, {'indices': [44, 58], 'text': 'blackandwhite'}, {'indices': [59, 87], 'text': 'LehighValleyPhotographyClub'}, {'indices': [88, 96], 'text': 'iphone8'}]",#Hallway leading to #EllisIslandHospital in #blackandwhite #LehighValleyPhotographyClub #iphone8…,0,Neutral,1
266,9.90E+17,27-04-18 21:01,blogengageiam,4,United,FALSE,165,5,1,519,FALSE,[],Apple iPhone8 and 8 Plus RED Special Edition now available in India,0.252380952,Positive,0
267,9.90E+17,27-04-18 20:54,LucieBernardoni,7499,France,FALSE,113,2,313,3190,TRUE,"[{'indices': [33, 44], 'text': 'instavideo'}, {'indices': [45, 53], 'text': 'iphone8'}, {'indices': [54, 61], 'text': 'minime'}, {'indices': [62, 68], 'text': 'video'}, {'indices': [69, 74], 'text': 'film'}, {'indices': [75, 89], 'text': 'blackandwithe'}, {'indices': [90, 102], 'text': 'mygirlandme'}, {'indices': [103, 114], 'text': 'bambinamia'}]",Everything’s gonna be alright 🎈 #instavideo #iphone8 #minime #video #film #blackandwithe #mygirlandme #bambinamia…,0,Neutral,1
268,9.90E+17,27-04-18 20:44,gadgets_ng,257,No 4 Medical Road Ikeja Lagos,FALSE,165,5,620,385,FALSE,[],Ask and it shall be given on to you..😄😃 Seen what you like? Don’t hesitate to DM or Call 📞☎️ 07039858496 : ...let’s…,0,Neutral,0
269,9.90E+17,27-04-18 20:43,Meritc_,469,"California, USA",FALSE,152,5,5122,163,FALSE,"[{'indices': [23, 30], 'text': 'iPhone'}, {'indices': [31, 38], 'text': 'iPhone'}, {'indices': [39, 45], 'text': 'apple'}, {'indices': [46, 56], 'text': 'teamapple'}, {'indices': [57, 69], 'text': 'appleiphone'}, {'indices': [70, 78], 'text': 'iphonex'}, {'indices': [79, 91], 'text': 'iphone8plus'}, {'indices': [92, 100], 'text': 'iphone8'}, {'indices': [101, 113], 'text': 'iphone7plus'}]",New iPhone Concept! 🔥😍 #iPhone #iPhone #apple #teamapple #appleiphone #iphonex #iphone8plus #iphone8 #iphone7plus…,0.170454545,Positive,0
270,9.90E+17,27-04-18 20:37,RewireSTRIKE,120,,FALSE,106,2,211,1181,FALSE,[],When the screen resolution to your Windows phone is better than the Iphone8.,0.5,Positive,1
271,9.90E+17,27-04-18 20:30,iPhone8andx,1903,United States,FALSE,149,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 7,0.8,Positive,0
272,9.90E+17,27-04-18 20:30,NewApps4me,12519,Global,FALSE,147,5,10440,74517,TRUE,"[{'indices': [88, 96], 'text': 'iphone8'}]",How to add trusted phone numbers for Two-Factor Authentication to your Apple ID account #iphone8,0,Neutral,0
273,9.90E+17,27-04-18 20:18,Kahreh,443,Los Angeles ,FALSE,106,2,2735,844,TRUE,"[{'indices': [58, 68], 'text': 'streetart'}, {'indices': [69, 77], 'text': 'iphone8'}, {'indices': [78, 82], 'text': 'nyc'}]","RT @bklynartprjct: iMother of God, hallowed be thy phone. #streetart #iphone8 #nyc",0,Neutral,1
274,9.90E+17,27-04-18 20:02,DamienSchreurs,179,Luxembourg,FALSE,106,2,22,1731,FALSE,"[{'indices': [62, 68], 'text': 'apple'}, {'indices': [70, 74], 'text': 'ios'}, {'indices': [76, 82], 'text': 'ios11'}, {'indices': [84, 89], 'text': 'ipad'}, {'indices': [91, 97], 'text': 'ipad6'}, {'indices': [99, 108], 'text': 'ipadmini'}]","How to set up your new iPhone or iPad #apple, #ios, #ios11, #ipad, #ipad6, #ipadmini,…",0.136363636,Positive,1
275,9.90E+17,27-04-18 19:58,EngrWasimsafdar,1156,Copenhagen,FALSE,147,5,638,654,FALSE,"[{'indices': [9, 24], 'text': 'iCamTranslator'}, {'indices': [38, 45], 'text': 'iPhone'}, {'indices': [96, 104], 'text': 'iPhone7'}, {'indices': [107, 111], 'text': 'iOS'}]",Download #iCamTranslator free on your #iPhone and subscribe any feature and get a chance to win #iPhone7. #iOS…,0.6,Positive,0
276,9.90E+17,27-04-18 19:44,ArtRetail,106,USA,FALSE,146,5,417,3825,FALSE,"[{'indices': [15, 23], 'text': 'iPhoneX'}, {'indices': [24, 30], 'text': 'Cases'}, {'indices': [70, 77], 'text': 'design'}, {'indices': [84, 89], 'text': 'Case'}, {'indices': [90, 96], 'text': 'Brand'}, {'indices': [98, 104], 'text': 'Apple'}, {'indices': [105, 111], 'text': 'phone'}, {'indices': [112, 123], 'text': 'phonecases'}, {'indices': [124, 131], 'text': 'online'}, {'indices': [132, 139], 'text': 'google'}]",RT @ArtRetail: #iPhoneX #Cases 🌸https://t.co/E5R9uTND7X 👉🏻Apply any #design 2 any #Case #Brand #Apple #phone #phonecases #online #google…,0,Neutral,0
277,9.90E+17,27-04-18 19:30,iPhone8andx,1903,United States,FALSE,145,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 5,0.8,Positive,0
278,9.90E+17,27-04-18 19:16,ge66mar,27,,FALSE,103,1,142,621,FALSE,"[{'indices': [34, 38], 'text': 'bnw'}, {'indices': [39, 50], 'text': 'Monochrome'}, {'indices': [51, 76], 'text': 'blackandwhitephotography'}, {'indices': [78, 86], 'text': 'iPhone8'}, {'indices': [87, 97], 'text': 'Starbucks'}, {'indices': [98, 104], 'text': 'osaka'}, {'indices': [105, 111], 'text': 'japan'}]",RT @0622_bnw: Stranger with me. #bnw #Monochrome #blackandwhitephotography #iPhone8 #Starbucks #osaka #japan,0,Neutral,1
279,9.90E+17,27-04-18 19:13,elementalcases,110,"Los Angeles, CA",FALSE,143,5,8,1336,FALSE,"[{'indices': [21, 27], 'text': 'blush'}, {'indices': [28, 43], 'text': 'elementalcases'}, {'indices': [44, 55], 'text': 'applewatch'}, {'indices': [56, 64], 'text': 'iphoneX'}, {'indices': [65, 77], 'text': 'iphone8plus'}, {'indices': [78, 86], 'text': 'iphone8'}, {'indices': [87, 99], 'text': 'iphone7plus'}, {'indices': [100, 108], 'text': 'iphone7'}]",Matchy matchy 💕👯‍♀️💕 #blush #elementalcases #applewatch #iphoneX #iphone8plus #iphone8 #iphone7plus #iphone7,0,Neutral,0
280,9.90E+17,27-04-18 19:11,iom_online,252,Isle of Man,FALSE,100,1,540,6346,FALSE,"[{'indices': [29, 39], 'text': 'BikeThief'}, {'indices': [101, 109], 'text': 'iphone8'}, {'indices': [110, 119], 'text': 'kawasaki'}, {'indices': [120, 130], 'text': 'isleofman'}]",RT @scottishmanx: BIKE THIEF #BikeThief Caught this little tyke trying to make off with my bike! 😂😂😂 #iphone8 #kawasaki #isleofman,-0.234375,Negative,1
281,9.90E+17,27-04-18 19:06,scottishmanx,272,Isle of Man,FALSE,100,1,6932,1197,TRUE,"[{'indices': [11, 21], 'text': 'BikeThief'}, {'indices': [83, 91], 'text': 'iphone8'}, {'indices': [92, 101], 'text': 'kawasaki'}, {'indices': [102, 112], 'text': 'isleofman'}]",BIKE THIEF #BikeThief Caught this little tyke trying to make off with my bike! 😂😂😂 #iphone8 #kawasaki #isleofman,-0.234375,Negative,1
282,9.90E+17,27-04-18 19:05,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,99,1,208,278,FALSE,[],"Kicking off Friday with a little Smoke Cloud design, come over and checkout all the Smoke Cloud designs. Be sure to…",0.15625,Positive,1
283,9.90E+17,27-04-18 19:01,AmyKnight1312,40,South Wales,FALSE,99,1,93,114,FALSE,[],"hey @O2 ive smashed the BACK of my iphone8 plus. apparently i have a free screen replacement, does this cover the BACK of my phone?? thanks",0.13,Positive,1
284,9.90E+17,27-04-18 18:48,dgran1103,11,,FALSE,143,5,2,138,FALSE,"[{'indices': [73, 85], 'text': 'iphone7plus'}, {'indices': [86, 94], 'text': 'iphone7'}, {'indices': [95, 104], 'text': 'iPhone6S'}, {'indices': [105, 113], 'text': 'iphonex'}, {'indices': [114, 122], 'text': 'iphone8'}, {'indices': [123, 136], 'text': 'iphonegraphy'}]",RT @dinfomall: SPRINT DEAL | NEW iPhone 8 (PRODUCT) RED Special Edition! #iphone7plus #iphone7 #iPhone6S #iphonex #iphone8 #iphonegraphy #i…,0.194264069,Positive,0
285,9.90E+17,27-04-18 18:36,PinkHouseVtg,918,"Arizona, USA",FALSE,94,1,9,2612,FALSE,"[{'indices': [98, 108], 'text': 'phonecase'}]",We took this photo in Colorado and use it for everything. It makes a great phone case doesn't it? #phonecase…,0.8,Positive,1
286,9.90E+17,27-04-18 18:30,techshout,13295,,FALSE,139,5,16,24612,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [10, 22], 'text': 'iPhone8Plus'}]","#iPhone8, #iPhone8Plus (PRODUCT)RED hit India",0,Neutral,0
287,9.90E+17,27-04-18 18:11,techarmor,1726,Hawaii,FALSE,94,1,195,644,TRUE,"[{'indices': [16, 29], 'text': 'iphonerepair'}, {'indices': [30, 38], 'text': 'iphone8'}, {'indices': [39, 57], 'text': 'TakeItToTechArmor'}, {'indices': [58, 73], 'text': 'WhalersVillage'}]",Fast convenient #iphonerepair #iphone8 #TakeItToTechArmor #WhalersVillage,0.2,Positive,1
288,9.90E+17,27-04-18 18:06,LiquidaStoreBr,2,"São Paulo, Brasil",FALSE,138,5,0,430,TRUE,[],Powstro USB Rechargeable battery 4 levels selfie Led Phone Camera Ring Light for IPhone8 Samsung R$9.52 ➤…,0.4,Positive,0
289,9.90E+17,27-04-18 17:53,xclaudia85x,882,,FALSE,138,5,42796,6751,TRUE,"[{'indices': [23, 28], 'text': 'case'}, {'indices': [35, 44], 'text': 'casetify'}, {'indices': [53, 63], 'text': 'butterfly'}, {'indices': [64, 76], 'text': 'butterflies'}, {'indices': [77, 83], 'text': 'moths'}, {'indices': [84, 99], 'text': 'casetifyartist'}, {'indices': [100, 107], 'text': 'iphone'}, {'indices': [108, 115], 'text': 'summer'}, {'indices': [116, 122], 'text': 'trend'}, {'indices': [123, 131], 'text': 'iPhone8'}]",RT @Kakelstore: Pretty #case in my #casetify shop!!! #butterfly #butterflies #moths #casetifyartist #iphone #summer #trend #iPhone8 #iphone…,0.48828125,Positive,0
290,9.90E+17,27-04-18 17:51,pasoundworks,6,"Prince Albert, Saskatchewan",FALSE,136,5,12,19,FALSE,"[{'indices': [0, 13], 'text': 'Pasoundworks'}, {'indices': [31, 37], 'text': 'Telus'}]","#Pasoundworks is an authorized #Telus Dealer! Right now with Telus, you can trade in select phones and get up to $2…",0.285714286,Positive,0
291,9.90E+17,27-04-18 17:45,xdteamone2,10,France,FALSE,133,5,476,212,TRUE,[],Iphone8 gold @xdteamone2 @AppleMusic @AppStore,0,Neutral,0
292,9.90E+17,27-04-18 17:44,xbxccax,156,,FALSE,93,1,7355,2453,TRUE,"[{'indices': [35, 43], 'text': 'iphone8'}]",My new phone is amaze I’m in love😍 #iphone8,0.136363636,Positive,1
293,9.90E+17,27-04-18 17:30,iPhone8andx,1903,United States,FALSE,130,5,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 2,0.8,Positive,0
294,9.90E+17,27-04-18 17:27,sp_wallpaper,515,Web,FALSE,128,5,0,33132,FALSE,"[{'indices': [77, 85], 'text': 'iphone8'}, {'indices': [86, 96], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Mont Saint Michel Light Up #iphone8 #wallpaper,0.4,Positive,0
295,9.90E+17,27-04-18 17:22,Casper5Sole,116,Washington DC–Barbados– Sthlm.,FALSE,125,5,264,741,TRUE,"[{'indices': [10, 18], 'text': 'iPhone8'}, {'indices': [31, 40], 'text': 'Fortnite'}, {'indices': [49, 58], 'text': 'Giveaway'}]","@StreamMe #iPhone8 &amp; 2,800 #Fortnite V-Bucks #Giveaway @PCoriell @PCMasonDoyle @PS4_Trophies @PS4Attitude @firstbloodio @FortFrontier",0,Neutral,0
296,9.90E+17,27-04-18 17:21,Techglares,136,"Hyderabad, India",FALSE,88,1,24,359,FALSE,"[{'indices': [0, 10], 'text': 'TechGlare'}, {'indices': [11, 20], 'text': 'TechNews'}, {'indices': [34, 40], 'text': 'Opera'}, {'indices': [99, 107], 'text': 'Iphone8'}]",#TechGlare #TechNews 27-04-18 1. #Opera had introduced a new opera browser called Opera Touch. 2. #Iphone8 and…,0.136363636,Positive,1
297,9.90E+17,27-04-18 17:21,zyxwvopqr,1037,皆に可愛いと言われて最近恥ずかし過ぎる,FALSE,87,1,28057,23778,TRUE,[],3、iPhone8,0,Neutral,1
298,9.90E+17,27-04-18 17:15,iPhone_wp_sc_en,4116,,FALSE,120,5,0,30617,FALSE,"[{'indices': [51, 59], 'text': 'iphone8'}, {'indices': [60, 70], 'text': 'wallpaper'}]",Mont Saint Michel Light Up #iphone8 #wallpaper,0.4,Positive,0
