id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Bot_or_NoBot
9.9E+17,28-04-18 10:35,vaibhavtalwar,2428,,FALSE,38,332,1021,1470,FALSE,"[{'indices': [20, 31], 'text': 'productred'}, {'indices': [32, 40], 'text': 'iphone8'}, {'indices': [41, 58], 'text': 'iphonerededition'}, {'indices': [59, 70], 'text': 'rediphone8'}, {'indices': [71, 81], 'text': 'foracause'}]",My new red beauty!! #productred #iphone8 #iphonerededition #rediphone8 #foracause,NoBot
9.9E+17,28-04-18 10:14,OfficialGadget2,107,"Mumbai, India",FALSE,3,444,16,5016,FALSE,"[{'indices': [45, 53], 'text': 'iPhones'}, {'indices': [81, 92], 'text': 'Technology'}, {'indices': [93, 96], 'text': 'US'}, {'indices': [97, 105], 'text': 'iPhoneX'}, {'indices': [106, 114], 'text': 'iPhone8'}]",Belkin unveils new wireless charging pad for #iPhones #Technology #US #iPhoneX #iPhone8,NoBot
9.9E+17,28-04-18 10:08,Gizchina,11899,"Qingdao, China",FALSE,472,17704,9,26404,FALSE,"[{'indices': [78, 86], 'text': 'iPhone8'}, {'indices': [87, 94], 'text': 'iPhone'}]","Apple iPhone 8, iPhone 8 Plus (Product) Red Special Edition launched in India #iPhone8 #iPhone 8Plus (PRODUCT) REDÖ",Bot
9.9E+17,28-04-18 10:06,DamienSchreurs,179,Luxembourg,FALSE,138,398,22,1736,FALSE,"[{'indices': [88, 94], 'text': 'Apple'}, {'indices': [95, 99], 'text': 'iOS'}, {'indices': [100, 107], 'text': 'iCloud'}, {'indices': [108, 115], 'text': 'iPhone'}]",Wondering how to sync Google Photos with iCloud Photo Library? #Apple #iOS #iCloud #iPhoneÖ,NoBot
9.9E+17,28-04-18 10:01,iPhone8andx,1906,United States,FALSE,56,13174,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 34,Bot
9.9E+17,28-04-18 9:54,MyFashionVilla,6678,India,FALSE,1610,12948,4249,10056,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}]",This is my Airtel 4G #T20onAirtel4G selfie! An amazing contest by @airtelindia guys.. Do participate to win anÖ,Bot
9.9E+17,28-04-18 9:48,traveljetter,17,,FALSE,0,534,29,136,TRUE,"[{'indices': [33, 40], 'text': 'travel'}, {'indices': [41, 53], 'text': 'traveldiary'}, {'indices': [54, 64], 'text': 'travelbug'}, {'indices': [65, 76], 'text': 'travelmore'}, {'indices': [77, 86], 'text': 'explorer'}, {'indices': [87, 97], 'text': 'instagood'}, {'indices': [98, 111], 'text': 'wanderluster'}]",Museum of Goa. Chillies? Really? #travel #traveldiary #travelbug #travelmore #explorer #instagood #wanderlusterÖ,NoBot
9.9E+17,28-04-18 9:44,igama,1322,London,FALSE,1547,878,12004,10707,TRUE,[],"@mikeziri You mean like this (iphone8, ios11.3)? most printers support AirPrint or Google Cloud Print via Wifi, simÖ",NoBot
9.9E+17,28-04-18 9:39,mayflashfly,14263,Thailand,FALSE,421,986,1361,150938,TRUE,"[{'indices': [41, 50], 'text': 'flashfly'}, {'indices': [51, 59], 'text': 'iPhone8'}, {'indices': [60, 78], 'text': 'applewatchseries3'}, {'indices': [79, 83], 'text': 'LTE'}]",iPhone 8 RED vs Apple Watch Series 3 LTE #flashfly #iPhone8 #applewatchseries3 #LTE,NoBot
9.9E+17,28-04-18 9:26,xxx_x__x_,106,????????????????,FALSE,113,333,14287,19036,TRUE,[],Hello iPhone8?,NoBot
9.9E+17,28-04-18 9:10,Prakash52529837,1,,FALSE,21,713,2,29,FALSE,[],"@amazonIN @JeffBezos Pathetic and worst service. After self return &amp; shre POD from India post, you told that warehÖ",NoBot
9.9E+17,28-04-18 9:07,zemba_baa,359,"Port Harcourt, Nigeria",FALSE,1147,293,354,186,FALSE,[],@Nelly_hillz @ooluchiii The little girl is to be blamed. Yes her own turned out bad. But Good things come to thoseÖ,NoBot
9.9E+17,28-04-18 8:55,omnipotence_pad,1346,???????,FALSE,1069,726,70227,48817,FALSE,[],@unknownanno iPhone8,NoBot
9.9E+17,28-04-18 8:43,Zeenia_I123,4552,,FALSE,2136,18309,2015,14815,FALSE,"[{'indices': [37, 51], 'text': 'T20onAirtel4G'}, {'indices': [92, 100], 'text': 'Iphone8'}]",RT @ZeniaIrani: This is my Airtel 4G #T20onAirtel4G selfie! Share your selfies too guys! An #Iphone8 is up for grabs. @airtelindia Hey @bÖ,Bot
9.9E+17,28-04-18 8:35,redzone_anime,260,??? ????,FALSE,395,915,50,320,FALSE,[],@_kaze_012420 iphone8,NoBot
9.9E+17,28-04-18 8:30,sherryshroff,31170,India,TRUE,1684,926,41517,38948,FALSE,[],This summer go red for a cause &amp; work towards an AIDS free generation. A portion of all (PRODUCT) red go directly tÖ,NoBot
9.9E+17,28-04-18 8:22,sp_wallpaper,515,Web,FALSE,30,13135,0,33146,FALSE,"[{'indices': [79, 87], 'text': 'iphone8'}, {'indices': [88, 98], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Ground keyboard Orange white #iphone8 #wallpaper,Bot
9.9E+17,28-04-18 8:22,vishalgiri13119,36,"Maharashtra, India",FALSE,300,15987,8489,8088,FALSE,"[{'indices': [111, 119], 'text': 'iPhone8'}]","RT @MakTechBlog: Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8",Bot
9.9E+17,28-04-18 8:20,iPhone_wp_sc_en,4115,,FALSE,512,19136,0,30631,FALSE,"[{'indices': [53, 61], 'text': 'iphone8'}, {'indices': [62, 72], 'text': 'wallpaper'}]",Ground keyboard Orange white #iphone8 #wallpaper,Bot
9.9E+17,28-04-18 8:20,EngrWasimsafdar,1155,Copenhagen,FALSE,4992,11774,639,656,FALSE,"[{'indices': [30, 45], 'text': 'iCamTranslator'}, {'indices': [59, 66], 'text': 'iPhone'}, {'indices': [117, 125], 'text': 'iPhone7'}, {'indices': [128, 132], 'text': 'iOS'}, {'indices': [133, 138], 'text': 'Apps'}]",RT @EngrWasimsafdar: Download #iCamTranslator free on your #iPhone and subscribe any feature and get a chance to win #iPhone7. #iOS #AppsÖ,Bot
9.9E+17,28-04-18 8:15,being_rockyy,1707,"New Delhi, India",FALSE,130,19162,86,15053,TRUE,"[{'indices': [105, 113], 'text': 'iphone8'}]",RT @miss_cherished: Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys ParticipateÖ,Bot
9.9E+17,28-04-18 8:11,2424To,21,??,FALSE,21,160,62,281,FALSE,[],@esiria0 iPhone8,NoBot
9.9E+17,28-04-18 8:03,profitskey,3,INDIA,FALSE,0,11524,0,932,FALSE,"[{'indices': [66, 80], 'text': 'T20onAirtel4G'}, {'indices': [101, 109], 'text': 'iphone8'}]",Retweeted RISHABH SURANA (@rishabhanalyst): This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 ?. GuÖ,Bot
9.9E+17,28-04-18 8:01,iPhone8andx,1906,United States,FALSE,56,16720,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 30,Bot
9.9E+17,28-04-18 8:01,janveethakral,177,,FALSE,1,15196,0,675,FALSE,"[{'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [28, 42], 'text': 'T20onAirtel4G'}]",Win an #iPhone8 every day.. #T20onAirtel4G,Bot
9.9E+17,28-04-18 8:01,janveethakral,177,,FALSE,1,104,0,675,FALSE,"[{'indices': [68, 76], 'text': 'iPhone8'}, {'indices': [89, 103], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Win an #iPhone8 every day.. #T20onAirtel4G,NoBot
9.9E+17,28-04-18 8:00,MakTechBlog,5719,India,FALSE,424,392,5,6039,TRUE,"[{'indices': [94, 102], 'text': 'iPhone8'}]","Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8Ö",NoBot
9.9E+17,28-04-18 7:58,setsugekka312k,87,????,FALSE,166,149,10597,1542,FALSE,[],2.iPhone8,NoBot
9.9E+17,28-04-18 7:56,RishabhSuraname,5050,Worldwide,FALSE,5071,640,0,1927,FALSE,"[{'indices': [34, 42], 'text': 'iPhone8'}, {'indices': [56, 70], 'text': 'T20onAirtel4G'}]",Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,NoBot
9.9E+17,28-04-18 7:56,RishabhSuraname,5050,Worldwide,FALSE,5071,189,0,1927,FALSE,"[{'indices': [95, 103], 'text': 'iPhone8'}, {'indices': [117, 131], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,NoBot
9.9E+17,28-04-18 7:52,ikurakazuhara_,312,?????????????,FALSE,197,209,3805,5404,FALSE,[],@yose_gene_jsb iPhone8,NoBot
9.9E+17,28-04-18 7:40,rishabhanalyst,163669,"Noida, India",FALSE,146773,12210,2,4769,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [56, 64], 'text': 'iphone8'}, {'indices': [93, 101], 'text': 'contest'}]","This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 ?. Guys, Participate in the #contest now .. Don'tÖ",Bot
9.9E+17,28-04-18 7:37,Mq1v_y,1066,????????? ?????????PS3??,FALSE,93,744,491,4032,FALSE,[],iPhone8 RED!!,NoBot
9.9E+17,28-04-18 7:18,DamnDaniyel,5145,Pakistan,FALSE,97,134,104260,240451,TRUE,"[{'indices': [14, 17], 'text': 'RT'}, {'indices': [29, 37], 'text': 'iPhone8'}, {'indices': [38, 57], 'text': 'yayvoblackfriday17'}]",RT @ismay_pk: #RT on the new #iPhone8 #yayvoblackfriday17,NoBot
9.9E+17,28-04-18 7:10,eversobling,709,,FALSE,1358,694,0,6029,FALSE,"[{'indices': [84, 92], 'text': 'iPhone8'}, {'indices': [93, 101], 'text': 'iPhoneX'}, {'indices': [102, 113], 'text': 'BlingBling'}]",Floral Butterfly 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Blue #iPhone8 #iPhoneX #BlingBlingÖ,NoBot
9.9E+17,28-04-18 7:00,thematridox,219,Online,FALSE,216,359,1114,4845,FALSE,"[{'indices': [8, 16], 'text': 'iPhone8'}]",The red #iPhone8 looks reaaally good.,NoBot
9.9E+17,28-04-18 7:00,homegenie_me,252,"Dubai, United Arab Emirates",FALSE,128,451,1,384,TRUE,"[{'indices': [29, 42], 'text': 'Annualsurvey'}, {'indices': [76, 84], 'text': 'iPhone8'}]",Are you participating in our #Annualsurvey? Don't miss the chance to win an #iPhone8! Enter from here:Ö,NoBot
9.9E+17,28-04-18 6:57,NewApps4me,12515,Global,FALSE,13789,361,10449,74517,TRUE,"[{'indices': [0, 6], 'text': 'Daily'}, {'indices': [49, 57], 'text': 'iphone8'}, {'indices': [58, 65], 'text': 'iphone'}]",#Daily Apps News is out! #iphone8 #iphone,NoBot
9.9E+17,28-04-18 6:51,kkn_ao,159,?Komori_Hayato . Nanatuka_Yuta,FALSE,212,120,450,88,FALSE,[],@Trash_Enoki iPhone8?,NoBot
9.9E+17,28-04-18 6:51,pes_only,180,??????????????,FALSE,176,366,2531,1115,FALSE,[],@rao_tennis2511 iPhone8?,NoBot
9.9E+17,28-04-18 6:42,miss_cherished,17450,"New Delhi, India",FALSE,255,541,19006,150896,TRUE,"[{'indices': [85, 93], 'text': 'iphone8'}]",Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys ParticiÖ,NoBot
9.9E+17,28-04-18 6:38,anahitairani1,23451,"Mumbai, India",FALSE,1053,119,23489,101859,TRUE,[],Here is my selfie with @airtelindia 4G for T20 cricket season pass. Hey @tofarzeen @MehekMahtani @iswatisingh ShaÖ,NoBot
9.9E+17,28-04-18 6:35,icosohedral,208,Ship of Theseus,FALSE,220,229,10014,11640,TRUE,[],iPhone8 RED looks so nice,NoBot
9.9E+17,28-04-18 6:31,apple_shoppk,3,clifton karachi,FALSE,35,12090,0,34,FALSE,"[{'indices': [66, 76], 'text': 'appleshop'}, {'indices': [77, 88], 'text': 'applestore'}, {'indices': [89, 107], 'text': 'appleshoppakistan'}]","AirPods With Charging MMEF2ZM/A In Just Rs 23,500 Shop Online: #appleshop #applestore #appleshoppakistanÖ",Bot
9.9E+17,28-04-18 6:30,gizbot,22709,,TRUE,729,883,407,67122,TRUE,"[{'indices': [6, 14], 'text': 'iPhone8'}, {'indices': [16, 28], 'text': 'iPhone8Plus'}]","Apple #iPhone8, #iPhone8Plus (PRODUCT) RED Special Edition now available in India starting at Rs 67,940 @Apple",NoBot
9.9E+17,28-04-18 6:27,ImagineApplePR,458,Delhi,FALSE,29,115,235,2236,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [59, 67], 'text': 'iPhone8'}]",#iPhone8 Engineered to resist water &amp; Dust. Unbox your #iPhone8 at Imagine Apple Premium Reseller. Call 82874-82874Ö,NoBot
9.9E+17,28-04-18 6:15,ajitpratap,250,Gurgaon,FALSE,550,737,2064,3814,TRUE,[],@AppleSupport @Apple @tim_cook My new iPhone8 is not working. Purchased on 13th april only. Dealer is not helping mÖ,NoBot
9.9E+17,28-04-18 6:01,rvirgo9,16537,India,FALSE,952,635,50821,199960,TRUE,"[{'indices': [95, 103], 'text': 'iphone8'}]",Happy weekend! ????Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. Go ParticiÖ,NoBot
9.9E+17,28-04-18 5:55,MagnetRetail,50,Mumbai,FALSE,69,498,11,460,FALSE,[],#magnet#specialedition#iPhone8&amp;iPhone8plus#redcolour,NoBot
9.9E+17,28-04-18 5:51,maidenjpshop,122,"Bangkok, Thailand",FALSE,15,17430,937,1419,FALSE,"[{'indices': [22, 31], 'text': 'PreOrder'}]",RT @maidennbag2018: ? #PreOrder ? ??????? 9 ??.? Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8 / 8Ö,Bot
9.9E+17,28-04-18 5:49,roomeezon,12518,TownHills,FALSE,2003,15088,689613,928417,TRUE,"[{'indices': [65, 75], 'text': 'Westbrook'}, {'indices': [76, 83], 'text': 'iphone'}, {'indices': [84, 92], 'text': 'iphonex'}, {'indices': [93, 99], 'text': 'apple'}, {'indices': [100, 107], 'text': 'design'}, {'indices': [108, 122], 'text': 'productdesign'}, {'indices': [123, 135], 'text': 'kickstarter'}]",RT @Creatio_Dez: Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesign #kickstarter #inÖ,Bot
9.9E+17,28-04-18 5:43,maidennbag2018,198,"Bangkok, Thailand",FALSE,1,14964,14,176,FALSE,"[{'indices': [2, 11], 'text': 'PreOrder'}]",? #PreOrder ? ??????? 9 ??.? Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8Ö,Bot
9.9E+17,28-04-18 5:43,Creatio_Dez,55,,FALSE,46,16806,140,198,FALSE,"[{'indices': [48, 58], 'text': 'Westbrook'}, {'indices': [59, 66], 'text': 'iphone'}, {'indices': [67, 75], 'text': 'iphonex'}, {'indices': [76, 82], 'text': 'apple'}, {'indices': [83, 90], 'text': 'design'}, {'indices': [91, 105], 'text': 'productdesign'}]",Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesignÖ,Bot
9.9E+17,28-04-18 5:36,nasrulljarlani,226,Singapore,FALSE,199,270,4573,8804,TRUE,[],This is hadyu on my iphone8+,NoBot
9.9E+17,28-04-18 5:30,BGRIndia,220578,Mumbai,TRUE,106,729,1513,40896,FALSE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]","#Apple #iPhone8, #iPhone8Plus (PRODUCT) RED now available in India: What you need to know",NoBot
9.9E+17,28-04-18 5:16,Catmooselane,446,,FALSE,331,19213,8,438,FALSE,"[{'indices': [116, 126], 'text': 'phonecase'}, {'indices': [127, 136], 'text': 'colorado'}]",RT @PinkHouseVtg: We took this photo in Colorado and use it for everything. It makes a great phone case doesn't it? #phonecase #colorado #aÖ,Bot
9.9E+17,28-04-18 5:04,TopCellularDeal,666,,FALSE,242,10331,1,57504,FALSE,[],"ENUOSUMA Wireless Charger, Qi Wireless Charging Pad for iPhone X?iPhone8/8 Plus,Galaxy S8/S7/S7 edge/S6 edge+,Note5Ö",Bot
9.9E+17,28-04-18 5:01,iPhone8andx,1906,United States,FALSE,56,16061,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 24,Bot
9.9E+17,28-04-18 4:57,dajiemusicgroup,914,WE ARE THREFORE I AM,FALSE,341,15251,6064,15049,TRUE,"[{'indices': [38, 50], 'text': 'iPhone8plus'}, {'indices': [57, 65], 'text': 'iphone8'}, {'indices': [83, 95], 'text': 'picoftheday'}]","RT @shermanon: Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",Bot
9.9E+17,28-04-18 4:52,bakliitaaaa,105,Heaven??????,FALSE,252,12868,771,1277,TRUE,"[{'indices': [40, 50], 'text': 'SmartLife'}, {'indices': [51, 59], 'text': 'Iphone8'}]",RT @_ronmedalla: Thank you @LiveSmart ? #SmartLife #Iphone8,Bot
9.9E+17,28-04-18 4:50,iOSdevTweets,672,,FALSE,9,16258,0,26449,FALSE,"[{'indices': [58, 64], 'text': 'Apple'}, {'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 99], 'text': 'AppleWatch'}, {'indices': [100, 105], 'text': 'iPad'}]",RT @NoVuapp: NoVu: GIF Keyboard featured in actualapple ? #Apple #iOS #iPhoneX #iPhone8 #AppleWatch #iPad,Bot
9.9E+17,28-04-18 4:50,iOSdevTweets,672,,FALSE,9,15924,0,26449,FALSE,"[{'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 93], 'text': 'iPad'}, {'indices': [94, 105], 'text': 'AppleWatch'}]",RT @NoVuapp: 8 paid iPhone apps you can download for free today. #iOS #iPhoneX #iPhone8 #iPad #AppleWatch,Bot
9.9E+17,28-04-18 4:47,CivillyB,18,Mars,FALSE,69,283,515,337,FALSE,"[{'indices': [62, 78], 'text': 'DragonBallSuper'}, {'indices': [80, 92], 'text': 'dragonballz'}, {'indices': [93, 101], 'text': 'animeme'}, {'indices': [102, 112], 'text': 'animememe'}]",Should i Get the new Iphone or Android :? :? @DragonBallCo #DragonBallSuper #dragonballz #animeme #animememeÖ,NoBot
9.9E+17,28-04-18 4:43,6ix9ineI,292,"Pontiac, IL",FALSE,393,697,1913,1554,FALSE,[],I like the iphone8+ camera bruh,NoBot
9.9E+17,28-04-18 4:37,CreateProsLLC,3981,"New York, NY and SoCal",FALSE,4938,152,292,1274,TRUE,"[{'indices': [56, 61], 'text': 'ipad'}, {'indices': [62, 70], 'text': 'iPhoneX'}, {'indices': [71, 79], 'text': 'iPhone8'}, {'indices': [80, 92], 'text': 'iPhone8Plus'}, {'indices': [93, 102], 'text': 'GalaxyS9'}]",Fast charging! 2.4A Wall Charger With Foldable Plug For #ipad #iPhoneX #iPhone8 #iPhone8Plus #GalaxyS9 and other deÖ,NoBot
9.9E+17,28-04-18 4:31,IGIG_CENTER,48,"San Juan City, National Capital Region",FALSE,67,826,11,6123,TRUE,[],Baseus Headphone Adapter Support Charger For iPhone 7 Cable For Lightning Earphone Fast Charging and Music For iPhoÖ,NoBot
9.9E+17,28-04-18 4:24,shermanon,4294,"Wausau, WI, United States",FALSE,4999,965,20561,16125,TRUE,"[{'indices': [23, 35], 'text': 'iPhone8plus'}, {'indices': [42, 50], 'text': 'iphone8'}, {'indices': [68, 80], 'text': 'picoftheday'}]","Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",NoBot
9.9E+17,28-04-18 4:06,Amane_Tokiori,481,???????????????...(??),FALSE,338,371,12063,13962,FALSE,[],@Ruri_Selene iPhone8?,NoBot
9.9E+17,28-04-18 4:01,iPhone8andx,1906,United States,FALSE,56,10913,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 22,Bot
9.9E+17,28-04-18 3:58,Texacanno,3372,Toronto ,FALSE,3360,567,6778,15084,TRUE,"[{'indices': [93, 96], 'text': 'me'}]",(101ST Selfie) My new shiny (iPhone 8) is so bright white like my teeth! Lol. ??? (04/18/18) #meÖ,NoBot
9.9E+17,28-04-18 3:41,itachin,2107,???,FALSE,1186,665,240703,81913,TRUE,[],iPhone8 GLAY,NoBot
9.9E+17,28-04-18 3:35,adriena_usa,14,United States,FALSE,72,470,149,31,FALSE,"[{'indices': [36, 43], 'text': 'iPhone'}, {'indices': [44, 51], 'text': 'iPhone'}, {'indices': [52, 58], 'text': 'apple'}, {'indices': [59, 69], 'text': 'teamapple'}, {'indices': [70, 82], 'text': 'appleiphone'}, {'indices': [83, 91], 'text': 'iphonex'}, {'indices': [92, 104], 'text': 'iphone8plus'}, {'indices': [105, 113], 'text': 'iphone8'}, {'indices': [114, 126], 'text': 'iphone7plus'}, {'indices': [127, 135], 'text': 'iphone7'}]",RT @Meritc_: New iPhone Concept! ?? #iPhone #iPhone #apple #teamapple #appleiphone #iphonex #iphone8plus #iphone8 #iphone7plus #iphone7 #ApÖ,NoBot
9.9E+17,28-04-18 3:32,pantazoglouu,127,"Florida, USA",FALSE,197,298,6342,1984,TRUE,"[{'indices': [12, 27], 'text': 'lowkeyportrait'}]",S/o IPhone8 #lowkeyportrait,NoBot
9.9E+17,28-04-18 3:30,iPhone8andx,1906,United States,FALSE,56,18313,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 21,Bot
9.9E+17,28-04-18 3:30,eversobling,709,,FALSE,1358,17140,0,6029,FALSE,"[{'indices': [70, 78], 'text': 'iPhone8'}, {'indices': [79, 87], 'text': 'iPhoneX'}, {'indices': [88, 99], 'text': 'BlingBling'}]",Blossom Bling Swarovski Crystal Samsung Galaxy S3 i9300 Cases - Black #iPhone8 #iPhoneX #BlingBling Click here -&gt;Ö,Bot
9.9E+17,28-04-18 3:29,bilirubean,431,"Seoul, Republic of Korea",FALSE,669,17869,12500,6983,FALSE,[],RT @osswhalegum: Lmao johny will be giving away a red iphone8. Keep checking his ig guys,Bot
9.9E+17,28-04-18 3:23,osswhalegum,901,+62 | random tweets (bhs/eng),FALSE,538,103,4066,79992,TRUE,[],Lmao johny will be giving away a red iphone8. Keep checking his ig guys,NoBot
9.9E+17,28-04-18 3:17,sp_wallpaper,515,Web,FALSE,30,16550,0,33146,FALSE,"[{'indices': [67, 75], 'text': 'iphone8'}, {'indices': [76, 86], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Gradation yellow #iphone8 #wallpaper,Bot
9.9E+17,28-04-18 3:16,iPhone_wp_sc_en,4115,,FALSE,512,483,0,30631,FALSE,"[{'indices': [41, 49], 'text': 'iphone8'}, {'indices': [50, 60], 'text': 'wallpaper'}]",Gradation yellow #iphone8 #wallpaper,NoBot
9.9E+17,28-04-18 3:11,truemadlove,6434,49th Parallel North,FALSE,4969,369,4823,37344,TRUE,"[{'indices': [34, 47], 'text': 'happyasaclam'}, {'indices': [48, 55], 'text': 'rogers'}]",Wil got his iphone8 in red today. #happyasaclam #rogers,NoBot
9.9E+17,28-04-18 3:05,TechGuyBert,82,"Toronto, ON",FALSE,267,19680,4772,6405,FALSE,"[{'indices': [76, 87], 'text': 'AppleWatch'}, {'indices': [88, 96], 'text': 'iPhoneX'}, {'indices': [97, 115], 'text': 'AppleWatchSeries3'}, {'indices': [116, 123], 'text': 'iPhone'}, {'indices': [124, 132], 'text': 'iPhone8'}]",RT @TechInRL: Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneX #AppleWatchSeries3 #iPhone #iPhone8 #technÖ,Bot
9.9E+17,28-04-18 2:36,Tech1Tv2,3896,USA,FALSE,43,737,56,37809,FALSE,"[{'indices': [69, 76], 'text': 'MotoG6'}, {'indices': [77, 85], 'text': 'iPhone8'}]",Moto G6 Vs iPhone 8 Camera Test - Night Time #MotoG6 #iPhone8,NoBot
9.9E+17,28-04-18 2:35,LifeHacksIRL,5926,,FALSE,6119,18686,29,4812,FALSE,"[{'indices': [0, 3], 'text': 'RT'}, {'indices': [77, 88], 'text': 'AppleWatch'}, {'indices': [89, 97], 'text': 'iPhoneX'}]",#RT @TechInRL: Setup Apple Watch on Your New iPhone! #AppleWatch #iPhoneXÖ,Bot
9.9E+17,28-04-18 2:29,Deal_Leads,6,,FALSE,1,15072,1,163,FALSE,[],SAVE 66% on Crystal Clear TPU Gel Silicone Slim Thin Fit Stylish Design Shockproof Soft Flexible Drop Protection ShÖ,Bot
9.9E+17,28-04-18 2:24,Kakelstore,3939,,FALSE,4971,981,12454,5225,FALSE,"[{'indices': [40, 47], 'text': 'floral'}, {'indices': [48, 56], 'text': 'flowers'}, {'indices': [57, 64], 'text': 'flower'}, {'indices': [65, 73], 'text': 'blossom'}, {'indices': [74, 78], 'text': 'art'}, {'indices': [79, 86], 'text': 'spring'}, {'indices': [87, 94], 'text': 'summer'}, {'indices': [95, 102], 'text': 'iPhone'}, {'indices': [103, 111], 'text': 'iPhoneX'}]",My NEW 'Floret' design at @Casetify !!! #floral #flowers #flower #blossom #art #spring #summer #iPhone #iPhoneXÖ,NoBot
